"gender","comments","age","language","education","workerid","fairprice","problems","enjoyment","asses","speaker_cond"
"Female","It was really fun like a game. ","23","English ",3,933,"Kind of it could have been a dollar higher. ","No, it was a fun experiment ",2,"Yes","noQUD"
"Male","","29","english",1,934,"2","no",2,"Yes","noQUD"
"Female","","30","English",2,935,".80","occasionally an error beep would sound and it took me to a prompt ot just hit space bar.",2,"Yes","noQUD"
"Female","thank you so much","34","english",4,936,"2.00","no there were not",2,"Yes","noQUD"
"Male","","30","English",1,937,"This was fair","Nope",2,"Yes","noQUD"
"Female","","43","english",2,938,"yes","no",2,"Yes","noQUD"
"Female","","36","English",3,939,"2.00","no",2,"No","noQUD"
"Male","","52","English",2,940,"The proposed price of $2.00 seems fair enough","None that I noticed",1,"Yes","noQUD"
"Male","very nice survey.","32","English",4,941,"2","No",2,"Yes","noQUD"
"Female","","41","english",3,942,"yes","A couple times the picture didn't load. ",2,"Yes","noQUD"
"Female","Nice","25","English",2,943,"2.00","No",2,"Yes","noQUD"
"Female","","26","English",3,944,"no","No",2,"Yes","noQUD"
"Male","","25","English",2,945,"$15/hr","No",1,"Yes","noQUD"
"Male","","41","english",1,946,"2.00","",2,"Yes","noQUD"
"Male","","27","English and Spanish",2,947,"Yes","There were no problems.",2,"Yes","noQUD"
"Male","","30","English",1,948,"2.00","",2,"Yes","noQUD"
"Male","good","35","english",3,949,"5","nothing",1,"Yes","noQUD"
"Male","Thanks!","35","English",3,950,"2.00","No",2,"Yes","noQUD"
"Female","It was tricky because if it dropped 10 and it said you got some or you got 10 then both would be correct.","47","English",1,951,"2.00","no bugs",2,"Yes","noQUD"
"Female","","29","English",3,952,"2.00","",2,"Yes","noQUD"
"Female","good","47","english",0,953,"2","No",2,"Yes","noQUD"
"Male","God bless and good luck! You gonna have a great career and live your dreams.
","29","english",2,954,"yes","no",2,"Yes","noQUD"
"Male","","31","English",1,955,"$2","no",1,"Yes","noQUD"
"Male","good","32","English",3,956,"2","No",2,"Yes","noQUD"
"Male","I would have rather had it in its own window instead of embedded in the Mturk window.","36","English",3,957,"2.00","No",2,"Yes","noQUD"
"Male","This was very interesting because soon into responding I began to reinterpret what was being said , as in if I had 8 gumballs and she said I have 3 of them then yes I do have two of them plus 6 more. and not knowing exactly how to interpret what was said made it harder to answer in time. ","46","English",3,958,"This was fair, send more work","I was too slow sometimes because I started to think more about the different ways to interpret what was being said which I assume is what this experiment is about ",2,"Confused","noQUD"
"Male","","24","English",3,959,"2.50","No",1,"Yes","noQUD"
"Female","","33","English",2,960,"2.50","no",1,"Yes","noQUD"
"Female","N/A","32","English",1,961,"2.00","No, none.",1,"Yes","noQUD"
"Male","","35","english",3,962,"yes","no",1,"Yes","noQUD"
"Male","","36","English",4,963,"yes","",2,"Yes","noQUD"
"Male","nice survey","39","english",4,964,"3","no",2,"Yes","noQUD"
"Female","","58","English",3,965,"2","no",0,"Yes","noQUD"
"Male","Good survey","30","ENGLISH",3,966,"2","Nothing",2,"Yes","noQUD"
"Male","My opinion on agreement or disagreement with the statements might be different if I did not know how many gum balls were available to receive.","32","English",3,967,"2.00","None",2,"Yes","noQUD"
"Male","","32","English",3,968,"$2","No.",2,"Yes","noQUD"
"Female","Please include me on your next survey!","60","English",3,969,"2","No",2,"Yes","noQUD"
"Female","","38","english",1,970,"2.00","Seems like sometimes it did not let me choose F or J it immediately made a ""wrong sound"" noise. happened a few times",2,"Yes","noQUD"
"","",NA,"",-1,971,"","",-1,"","noQUD"
"Female","","22","English",2,972,"3 dollars","no",1,"Yes","noQUD"
"Female","","30","English",3,973,"2","no",2,"Yes","noQUD"
"Male","It was interesting.","35","English",3,974,"2.50","No",2,"Yes","noQUD"
"Female","","31","English",3,975,"2.00","none",1,"Yes","noQUD"
"Male","very good","32","English",4,976,"yes","no",2,"Yes","noQUD"
"Male","","31","english",3,977,"5.00","no",2,"Yes","noQUD"
"Male","Very interesting experiment.","28","English",3,978,"2","No problems or bugs.",2,"Yes","noQUD"
"Male","I like gumballs.  What was the study about? ","36","English",4,979,"Yes","No",2,"Yes","noQUD"
"Female","","40","English",3,980,"2.00","",2,"Yes","noQUD"
"Female","none","34","English",3,981,"1.00","none",2,"Yes","noQUD"
"Female","","31","English",2,982,"3","",1,"Yes","noQUD"
"Male","This survey is very good and interesting","44","English",3,983,"","No",2,"Yes","noQUD"
"Female","","26","English",3,984,"2.00","no",2,"Yes","noQUD"
"Male","","24","english",2,985,"","Got a little confused about whether f or j was agree or disagree. I answered as if j was agree and f was disagree.",2,"Confused","noQUD"
"Female","","31","English",4,986,"2.00","no",2,"Yes","noQUD"
"Male","Enjoyed it ","40","English",2,987,"2","none",2,"Yes","noQUD"
"Male","N/A","30","English",2,988,"2.00","no",1,"Yes","noQUD"
"Female","","41","English",2,989,"2.00","No",2,"Yes","noQUD"
"Male","","32","english",2,990,"yes","no",2,"Yes","noQUD"
"Male","","27","English",2,991,"3.00","none",2,"Yes","noQUD"
"Female","Thank you all for making my day with such a fun job.","30","english",3,992,"2","none",2,"Yes","noQUD"
"Female","","27","English",2,993,"2.00","No.",2,"Yes","noQUD"
"Female","","34","english",4,994,"","",0,"Yes","noQUD"
"Female","I appreciate you asking if you paid fairly for the HIT.  Most requesters do not care if they do.","56","English",2,995,"$2.00","no",2,"","noQUD"
"Male","","39","English",4,996,"This was fine.","No.",1,"Yes","noQUD"
"Female","Interesting!","41","english",2,997,"2.00 is good","no",2,"Yes","noQUD"
"Female","","31","English",2,998,"2.00","",2,"Yes","noQUD"
"Male","","30","English",3,999,"2.00","no",1,"Yes","noQUD"
"Female","I did select ""agree"" for ""some of the gumballs"" when i had all of the gumballs, as all of the gumballs would still technically be ""some"" of the gumballs","23","English",2,1000,"2.00","no",1,"Yes","noQUD"
"Female","I really liked the hit just sometimes I got confused for some odd reason I guess knowing I only had 4 seconds.","38","English",2,1001,"2.00","I think I got the degree and disagree backwards at first.",2,"Yes","noQUD"
"Female","None","53","English",3,1002,".50","no",2,"Yes","noQUD"
"Male","","33","english",2,1003,"4","",1,"Yes","noQUD"
"Male","","29","English",2,1004,"2.00","",1,"Yes","noQUD"
"Female","I enjoyed doing this experiment.","39","English",2,1005,"2.00","No.",2,"Yes","noQUD"
"Female","very interest ","39","English",3,1006,"2","no",2,"Yes","noQUD"
"Female","Very engaging study, thank you.","31","English",3,1007,"2.00","no",2,"Yes","noQUD"
"Female","","49","english",2,1008,"2.00","no",2,"Yes","noQUD"
"Male","It was interesting, I wasn't sure on the ""Some"" of the gumballs ones as some and all could technically be the same thing.","36","English",3,1009,"2.00","No problems",2,"Yes","noQUD"
"Male","very nice","30","English",3,1010,"2","no",2,"Yes","noQUD"
"Male","no","33","English",2,1011,"2.00","no",1,"Yes","noQUD"
"Male","","25","English",2,1012,"2.00","",2,"Yes","noQUD"
"Male","interesting survey","25","English",3,1013,"Yes","No",2,"Yes","noQUD"
"Male","","36","english",3,1014,"2.50","no",2,"Yes","noQUD"
"Female","It was good to complete this study.","28","English",3,1015,"2","Not a problem",1,"Yes","noQUD"
"Female","","45","English",2,1016,"2.00","",2,"Yes","noQUD"
"Male","","24","English",2,1017,"1.00","Straight forward survey",2,"Yes","noQUD"
"Female","","56","english",3,1018,"4","no",1,"Yes","noQUD"
"Male","really good","23","english",3,1019,"very good","no problem",2,"Yes","noQUD"
"Male","good","30","Engilsh",2,1020,"2","no",0,"Yes","noQUD"
"Male","decent hit! A little boring but better than the average hit for sure. was easy to understand and went smoothly.  I put a fair price for the hit to be 3 dollars because all mturk work is underpaid and we should be like everyone else and be able to get minimum wage and this hit took me 25 minutes so that is about minimum wage at 3 dollars for 25 minutes. but the 2 dollars you are giving is better than average so im happy with the pay in comparison to other mturk HITS. thank you!","29","English",1,1021,"3","nope, went smoothly.",2,"Yes","noQUD"
"Male","","44","English",3,1022,"yes","Yes sometimes the sound delayed too long which caused a time out",1,"Yes","noQUD"
"Male","Very interesting experiment.","28","English",3,1023,"4","No problems or bugs in the experiment.",2,"Yes","noQUD"
"Female","Love it, was fun!","32","English",2,1024,"It was perfect.","None",2,"Yes","noQUD"
"Male","","48","English",3,1025,"Yes","No",2,"Yes","noQUD"
"Male","Interesting! Have a nice day!","50","English",3,1026,"2.00","no",2,"Yes","noQUD"
"Male","","19","English",2,1027,"Yes","No",2,"No","noQUD"
"Male","none","25","English",2,1028,"2.00","no",2,"Yes","noQUD"
"Male","","40","English",3,1029,"2","N/A",2,"Yes","noQUD"
"Female","I really enjoyed the HIT! But, part way through, I did start to question my choices. Particularly, If I got all of the gumballs but was asked if I got 2, I was initially answering no, because I got ALL. But, I realized I DID have 2. I'm guessing that may be the point of the study? If so, well done! I loved it!","40","English",2,1030,"2.50","no problems or bugs",2,"Yes","noQUD"
"Male","The HIT is a little buggy.","27","English",2,1031,"2.50","Sometimes when a gumball machine appeared, an error sound played and it did not give an audio prompt. It did not allow me to make a choice and the ""Press spacebar to continue"" prompt displayed.",2,"Yes","noQUD"
"Female","","35","english",3,1032,"2.00","no",1,"Yes","noQUD"
"Male","","23","English",3,1033,"","",2,"Yes","noQUD"
"Male","n/a","44","English",3,1034,"2.00","no",1,"Yes","noQUD"
"Female","","31","english",4,1035,"$5","",2,"Yes","noQUD"
"Female","","27","English",2,1036,"2.00","No",1,"Yes","noQUD"
"Male","","36","English",3,1037,"2.00","no",2,"Yes","noQUD"
"Female","","23","english",3,1038,"2.00","no",2,"Yes","noQUD"
"Female","Yes i enjoyed the hit..thanks!","40","English",3,1039,"$4","No",2,"Yes","noQUD"
"Male","nice ","30","english",3,1040,"45","no this nice",2,"Yes","noQUD"
"Male","No problems.","49","English",2,1041,"yes","No.",1,"Yes","noQUD"
"Female","I read the instructions but then I started to doubt myself.. like if I got all of the gumballs and it said I got 5.. technically I did get 5, but I answered no because I got I all of the,.","44","English",2,1042,"2.00","no",2,"Confused","noQUD"
"Male","no comments, fun hit","42","english",3,1043,"2.00","none",2,"Yes","noQUD"
"Female","","46","English",2,1044,"2.00","None",2,"Yes","noQUD"
"Male","n/a","46","Ensh",3,1045,"2.75","n/a",1,"Yes","noQUD"
"Female","","56","English",3,1046,"$2","I wasn't able to do this HIT with Google Chrome, so switched to Explorer",2,"Yes","noQUD"
"Male","I hope you have a great day! ","35","English",1,1047,"You're spot on, thank you for that.","Nope",2,"Yes","noQUD"
"Female","","35","English",3,1048,"3.00","None",1,"Yes","noQUD"
"Male","","38","english",3,1049,"yes","none",1,"Yes","noQUD"
"Male","","33","English",2,1050,"","no",2,"Yes","noQUD"
"Male","No comments.","39","English",3,1051,"$2 for 10 minutes is fair","No.",2,"Yes","noQUD"
"Male","Fun and simple hit, price is fair as well ","32","English",1,1052,"Listed price","None",2,"Yes","noQUD"
"Female","I didn't know whether to choose true or false when I got all of the gumballs but it said I got some. I chose false.","32","english",2,1053,"2.00","no",2,"Yes","noQUD"
"Female","","27","ERNGLISH",3,1054,"","",1,"Yes","noQUD"
"Female","","35","English",4,1055,"2.00","No",2,"Yes","noQUD"
"Male","This was well-designed.","40","English",4,1056,"2","no",2,"Yes","noQUD"
"Male","Fun hit overall, I enjoyed. Have never counted gum balls before hah. Thanks for having me!","31","English",3,1057,"Yes","No bugs encountered",2,"Yes","noQUD"
"Female","n","71","English",1,1058,"2.50","no chance to respond to about half, very broken",1,"Yes","noQUD"
"Female","Good luck with your research.","45","English",1,1059,"2.00","No problems or bugs in the experiment.",2,"Yes","noQUD"
"Male","","50","English",3,1060,"Yes","No",2,"Yes","noQUD"
"Male","","31","English",1,1061,"$5","",0,"Yes","noQUD"
"Female","","44","english",3,1062,"2-3","no",2,"Yes","noQUD"
"Male","","67","english",4,1063,"yes","no",2,"Yes","noQUD"
"Male","","55","English",3,1064,"2.25","",1,"Yes","noQUD"
"Male","","37","english",1,1065,"3.00","no",2,"Yes","noQUD"
"Female","","33","english",2,1066,"yes","",2,"Yes","noQUD"
"Female","It was fun. I hope you post more like this","30","English",3,1067,"yes","none",2,"Yes","noQUD"
"Male",NA,"29","English",4,1068,"Yes","None",2,"Yes","noQUD"
"Female","","31","english",3,1069,"2","No",2,"Yes","noQUD"
"Male","It was interesting with the amount of balls being said that dropped. Initially I chose false because it didn't give the exact total, but changed after that to say it is a true statement when she says 2 balls when there were 8 balls because technically it is a true statement.","45","English",2,1070,"2.00","",2,"Yes","noQUD"
"Male","good","30","English",3,1071,"2","low volume",1,"Yes","noQUD"
"Male","The most trouble I had at first was whether I counted ""some"" as ""all"", which I decided to not do. Then there were some random messups or counting errors but not many.","29","English",3,1072,"2.00","",2,"Yes","noQUD"
"Female","","47","english",2,1073,".50","nope
",2,"Yes","noQUD"
"Female","No additional comments","56","English",3,1074,"The listed price.","No bugs. Just wasn't sure if when I got all the gumballs, I should have still answered yes to getting some of the gumballs because I did in fact get some of them.",2,"Yes","noQUD"
"Female","very interesting","23","English",3,1075,"2.00","nothing",2,"Yes","noQUD"
"Female","i liked this hit","34","english",3,1076,"3.00","no problems",1,"Yes","noQUD"
"Male","None, thanks.","50","English",2,1077,"2.00","No.",1,"Yes","noQUD"
"Female","NICE","28","ENGLISH",3,1078,"2","NONE",2,"Yes","noQUD"
"Female","","26","English",3,1079,"2","NO",2,"Yes","noQUD"
"Male","Nicely done thank you","56","English",3,1080,"2.00","No",2,"Yes","noQUD"
"Female","none thanks","42","English",3,1081,"yes","no - would have been nice to know how we were supposed to answer some/any",2,"No","noQUD"
"Male","great survey thanks.","31","english",1,1082,"2.00","No",1,"Yes","noQUD"
"Female","","37","English",3,1083,"2.00","None",2,"Yes","noQUD"
"Female","","42","English",4,1084,"2.00","No",2,"Yes","noQUD"
"Male","good","30","Engilsh",2,1085,"2","nothing",0,"No","noQUD"
"Female","For a repetitive task, I took too long. ","43","chinese",3,1086,"3.00","no",1,"Yes","noQUD"
"Male","none","28","English",3,1087,"yes","no",2,"Yes","noQUD"
"Male","","45","English",2,1088,".50","",2,"Yes","noQUD"
"Female","","24","english",4,1089,"2.00","",2,"Yes","noQUD"
"Male","nothing at this time","34","English",3,1090,"Yes","None at all",2,"Yes","noQUD"
"Male","","30","English",3,1091,"Yes","",1,"Yes","noQUD"
"Female","sometimes 4 secs wasnt enough time to count the balls, especially so early in the morning with no coffee lol","34","english",2,1092,"2.00","no",2,"Yes","noQUD"
"Male","None","37","English",3,1093,"2.00","No",2,"Yes","noQUD"
"Male","very well","35","english",3,1094,"2.00","no",2,"Yes","noQUD"
"Male","Great survey!","21","English",2,1095,"2.00","Weird bug where it would advance me to the next trial and make a windows key press sound, even though i didnt touch any buttons",2,"Yes","noQUD"
"Male","All good...thanks","43","English",4,1096,"2","Some of descriptions were a little hard to decipher....for example ""2"" vs ""3""",2,"Yes","noQUD"
"Male","","35","english",1,1097,"2","none",1,"No","noQUD"
"Male","","25","English",3,1098,"$2.00","",2,"No","noQUD"
"Male","None","35","English",3,1099,"2","no",2,"Yes","noQUD"
"Male","I was wavering between Y and N whe the narration said some of the gum when in fact I had all. Technically incorrect, but sort of not.","60","United States",3,1100,"2.00","i apparently have a trigger finger sometimes",2,"Yes","noQUD"
"Male","good","35","english",2,1101,"yes","no",0,"Yes","noQUD"
"Female","Great study interesting evaluating interpretation ","35","English",2,1102,"yes","no",2,"Yes","noQUD"
"Female","I wasn't sure how to answer some of the questions because some of them could have been yes or no. Like if there were five gumballs and it said I received two, because technically I did receive at least two... I might have been overthinking it...","37","English",2,1103,"$2.00","No",2,"Yes","noQUD"
"Female","","41","English",2,1104,"$2.00","No",2,"Yes","noQUD"
"Female","","36","English",1,1105,"yes","no",1,"Yes","noQUD"
"Female","","38","english",3,1106,"yes","no",2,"Yes","noQUD"
"Male","n/a","39","English",2,1107,"$3.00","no",1,"Yes","noQUD"
"Male","","31","english",3,1108,"2.00","no",1,"Yes","noQUD"
"Female","None","25","English",1,1109,"2.50","No",2,"Yes","noQUD"
"Female","","52","English",3,1110,"2.00","No",2,"Yes","noQUD"
"Male","good experiment","30","english",3,1111,"2","nothing",2,"Yes","noQUD"
"Male","this study will be very interest","30","English",3,1112,"20","some times",2,"Yes","noQUD"
"Male","Good","30","English",3,1113,"Good","no",2,"No","noQUD"
"Female","","37","english",1,1114,"2.00","none",1,"Yes","noQUD"
"Female","""Got"" is not the proper term and neither is ""you got none"". ","34","English",1,1115,"Yes","No",2,"Yes","noQUD"
"Male","This survey is very best.","35","English",3,1116,"","2",2,"Yes","noQUD"
"Male","I would like more hits like this.","20","English",1,1117,"2","no",2,"Yes","noQUD"
"Male","Great HIT, TY !","38","English",2,1118,"2","no",2,"Yes","noQUD"
"Female","Very fun","37","English",3,1119,"yes","no",2,"Yes","noQUD"
"Female","","37","English",1,1120,"2","no problems",2,"Yes","noQUD"
"Female","Very interesting HIT. I almost changed my answering mid-way through when it would say ""you got 2 of the gumballs"" and I had 7 or 8 of them, because I realized that no, I got 8 of them, but indeed I *did* get 2. It just was not my final total I received! So in a way, it was correct.","46","English",3,1121,"2.00","None that I encountered",2,"Yes","noQUD"
"Male","","33","English",4,1122,"3","no",1,"Yes","noQUD"
"Male","None.","37","English",2,1123,"$2.00","None.",2,"Yes","noQUD"
"Female","","40","ENGLISH",4,1124,"4.00","NO",2,"Yes","noQUD"
"Female","My mind selected ""f"" several times when the correct answer was true for none of the gumballs!","43","English",3,1125,"2.00","none",2,"Yes","noQUD"
"Female","","26","English",3,1126,"$2","No",2,"Yes","noQUD"
"Male","Thanks for a well playing hit relative to the time","37","English",3,1127,"2.00","",2,"Yes","noQUD"
"Male","It was pretty interesting and kind of fun.","38","english",1,1128,"2.00","none",2,"Yes","noQUD"
"Female","No comments.","32","English",2,1129,"2.00","No bugs or problems",2,"Yes","noQUD"
"Male","very intersting","48","English",3,1130,"2","no",2,"Yes","noQUD"
"Male","very good","35","english",3,1131,"223","no",2,"Yes","noQUD"
"Male","I think you should keep the instructions for which key is agree or disagree on the screen at all times if possible, I forgot at first.","37","English",2,1132,"yes","",2,"Confused","noQUD"
"Female","That was fun!!","54","English",3,1133,"5.00","N/A",2,"Yes","noQUD"
"Female","","33","Engish",3,1134,"3.00","No",2,"Yes","noQUD"
"Female","","20","English",2,1135,"3.50","no",2,"Yes","noQUD"
"Male","There was a total of 13 gumballs so I would subtract was didn't drop for the larger ones that were dropped","53","English",3,1136,"yes","no",2,"Yes","noQUD"
"Female","","35","English",4,1137,"2.50","",1,"Yes","noQUD"
"Female","hard to count when there were too many.","66","English",3,1138,"2.00","no",1,"Yes","noQUD"
"Female","If I got 5 gumballs and I was asked if I got 2 I chose true because I did have 2 ","55","US English",3,1139,"2","no",1,"Yes","noQUD"
"Male","","28","english",3,1140,"3.00","no",2,"Yes","noQUD"
"Male","","46","english",3,1141,"2","No problems",2,"Yes","noQUD"
"Male","good HIT","31","English",3,1142,"yes","none",1,"Yes","noQUD"
"Male","n/a","46","English",2,1143,"2","no",1,"Yes","noQUD"
"Male","I liked the hit fun and well paying awesome ","40","english ",2,1144,"2.00","none",2,"Yes","noQUD"
"Male","not sure, thanks","47","english",4,1145,"yes","I hit false on one where i should have hit true, but no the experiment worked the way it should",1,"Yes","noQUD"
"Female","progress bar would have been nice. Felt like it was going to go on forever.","53","English",2,1146,"2.00","no",2,"Yes","noQUD"
"Male","","39","English",3,1147,"2.00","None",2,"Yes","noQUD"
"Male","fun, thanks","35","english",2,1148,"yes","no",2,"Yes","noQUD"
"Male","no comments","48","english",3,1149,"2.00","No problems",2,"Yes","noQUD"
"Female","","50","English",4,1150,"2.00","Sometimes there would be an error sound and I couldn't select",2,"Yes","noQUD"
"Male","thanks","45","english",2,1151,"5.00","no",2,"Yes","noQUD"
"Male","","25","English",3,1152,"1.50-2.00","",2,"Yes","noQUD"
"Female","none","39","English",1,1153,"hit price","no",2,"Yes","noQUD"
"Female","","37","English",3,1154,"2.00","None.",2,"Yes","noQUD"
"Male","","30","English",3,1155,"2","Unclear if ""all"" counts as  ""some"".",2,"Yes","noQUD"
"Male","very nice survey.","30","English",4,1156,"2","nothing.",2,"Yes","noQUD"
"Male","","27","English",1,1157,"2.25","No",2,"Yes","noQUD"
"Male","Thank you this was allot of fun! ","48","English",4,1158,"Yes!","No problems ",2,"Yes","noQUD"
"Male","Overall great hit....I made a couple of mistakes that i realized as soon as I hit it but otherwise neat hit.  Thanks!","42","English",3,1159,"2.00","One of them didn't give me a chance to answer it just skipped to the next selection.",2,"Yes","noQUD"
"","",NA,"",-1,1160,"","",-1,"","noQUD"
"Other","","36","English",2,1161,"2.00","Some of the pulls immediately made an error sound and I couldn't hit a key for them",2,"Yes","noQUD"
"Female","none","32","English",3,1162,"2.00","no",2,"Yes","noQUD"
"Female","","26","ENGLISH",3,1163,"2","NO",2,"Yes","noQUD"
"Male","","50","english",3,1164,"$2","no",1,"","noQUD"
"Male","","40","English",3,1165,"3","",1,"Yes","noQUD"
"Male","none","29","english",1,1166,"2.00","no",2,"Yes","noQUD"
"Male","nice","54","English",3,1167,"2","no",2,"Yes","noQUD"
"Male","","31","english",2,1168,"$2","",2,"Yes","noQUD"
"","It was an enjoyable tasK! Would definitely love to do more like these. Thanks!",NA,"English",-1,1169,"","No",2,"Yes","noQUD"
"Female","It took me a little while to catch on to how many gumballs there were and to do the math so I know I messed up one (when she said 11 gumballs and there were 13 dropped). This was really fun and different. ","57","English",4,1170,"1.00","No problems. ",2,"Yes","noQUD"
"Female","","28","English",3,1171,"2.00","",2,"Yes","noQUD"
"Male","","29","english",2,1172,"3.00","no",2,"Yes","noQUD"
"Male","","26","English",2,1173,"2","toward the end, some options were autoselected",2,"Yes","noQUD"
"Male","It was interesting and thought provoking. Would love to do a similar hit in the future","37","English",4,1174,"3 dollars","No",2,"Yes","noQUD"
"Male","Nice survey","35","English",2,1175,"2","No",2,"Yes","noQUD"
"Male","Interesting survey","25","English",3,1176,"Yes","Nothing",2,"Yes","noQUD"
"Female","","40","English",3,1177,"2.00","for the very first pre-example question, I only heard ""gumballs."" there were no other problems.",2,"Yes","noQUD"
"Female","No comments","67","English",4,1178,"1.00","No",0,"Yes","noQUD"
"Male","","37","English",3,1179,"2.00","",2,"Yes","noQUD"
"Male","none","50","",4,1180,"2.00","no",2,"","noQUD"
"Male","I like this survey","30","English",3,1181,"2.00","Nothing",2,"Yes","noQUD"
"Female","None","41","Arabic",3,1182,"4","None",2,"Yes","noQUD"
"Female","","40","United States",3,1183,"2.00","no",2,"Yes","noQUD"
"Female","Have a wonderful week!","36","English",2,1184,"Yes","No problems.",2,"Yes","noQUD"
"Female","It was hard to decide how to classify ""some."" I decided for this purpose that ""all"" included ""some"" but I might feel differently in another context.","38","English",3,1185,"2.00","No",2,"Yes","noQUD"
"Male","A bit repetitive but the task was quick and easy to complete. ","32","English",3,1186,"2.00","No",2,"Yes","noQUD"
"Female","",NA,"",-1,1187,"2","",-1,"Confused","noQUD"
"Male","","31","English",3,1188,"1.6","",1,"Yes","noQUD"
"Female","","40","English",0,1189,"2.00","",2,"Yes","noQUD"
"Female","When I did mine and it released 5 hits and then asked that you got 2, i said yes because if i have 5 then i also have 2, this may need to be clarified in the instructions. ","30","English",3,1190,"2.00","",1,"Yes","noQUD"
"Female","This was a really awesome task! It was truly enjoyable - outside the box of ""traditional"" academic surveys!","61","English",1,1191,"1.50","No",2,"Yes","noQUD"
"Female","different and interesting","45","English",3,1192,"2.50","no",2,"Yes","noQUD"
"Female","na","53","English",1,1193,"fair","no",2,"Yes","noQUD"
"Female","","38","English",2,1194,"4","No",1,"Yes","noQUD"
"Male","","47","English",2,1195,"2","no",2,"No","noQUD"
"Female","","46","English",3,1196,"yes","no",2,"Yes","noQUD"
"Male","Enjoyed this hit.","35","English",3,1197,"2","No. Clear and fun!",2,"Yes","noQUD"
"Female","","30","English",1,1198,"Yes","",2,"Yes","noQUD"
"Male","","32","English",3,1199,"2","",1,"Yes","noQUD"
